-0.483620 	 -5.474232	-0.505649 	 -5.462413	-0.527670 	 -5.450577	-0.549528 	 -5.438442	-0.571394 	 -5.426323	-0.593276 	 -5.414233	-0.615229 	 -5.402271	-0.637097 	 -5.390156	-0.659128 	 -5.378338	-0.681406 	 -5.366996	
-0.483620 	 -5.474232	-0.505649 	 -5.462413	-0.527670 	 -5.450577	-0.549528 	 -5.438442	-0.571394 	 -5.426323	-0.593276 	 -5.414233	-0.615229 	 -5.402271	-0.637097 	 -5.390156	-0.659128 	 -5.378338	-0.681406 	 -5.366996	
-0.544581 	 -5.416941	-0.566570 	 -5.405045	-0.588368 	 -5.392804	-0.610193 	 -5.380609	-0.632027 	 -5.368434	-0.653894 	 -5.356316	-0.675684 	 -5.344061	-0.697546 	 -5.331934	-0.719653 	 -5.320260	-0.741976 	 -5.309004	
-0.544581 	 -5.416941	-0.566570 	 -5.405045	-0.588368 	 -5.392804	-0.610193 	 -5.380609	-0.632027 	 -5.368434	-0.653894 	 -5.356316	-0.675684 	 -5.344061	-0.697546 	 -5.331934	-0.719653 	 -5.320260	-0.741976 	 -5.309004	
-0.641376 	 -5.263612	-0.663238 	 -5.251485	-0.684916 	 -5.239032	-0.706622 	 -5.226630	-0.728335 	 -5.214237	-0.750061 	 -5.201869	-0.771723 	 -5.189389	-0.793452 	 -5.177026	-0.815377 	 -5.165013	-0.837505 	 -5.153380	
-0.641376 	 -5.263612	-0.663238 	 -5.251485	-0.684916 	 -5.239032	-0.706622 	 -5.226630	-0.728335 	 -5.214237	-0.750061 	 -5.201869	-0.771723 	 -5.189389	-0.793452 	 -5.177026	-0.815377 	 -5.165013	-0.837505 	 -5.153380	
-0.742336 	 -5.219712	-0.764365 	 -5.207891	-0.786191 	 -5.195701	-0.808050 	 -5.183567	-0.829918 	 -5.171452	-0.851812 	 -5.159383	-0.873627 	 -5.147174	-0.895517 	 -5.135096	-0.917640 	 -5.123453	-0.939990 	 -5.112252	
-0.742336 	 -5.219712	-0.764365 	 -5.207891	-0.786191 	 -5.195701	-0.808050 	 -5.183567	-0.829918 	 -5.171452	-0.851812 	 -5.159383	-0.873627 	 -5.147174	-0.895517 	 -5.135096	-0.917640 	 -5.123453	-0.939990 	 -5.112252	
-0.805077 	 -5.177716	-0.827457 	 -5.166574	-0.849851 	 -5.155461	-0.872051 	 -5.143964	-0.894276 	 -5.132517	-0.916600 	 -5.121263	-0.939030 	 -5.110223	-0.961459 	 -5.099181	-0.984189 	 -5.088771	-1.007133 	 -5.078842	
-0.805077 	 -5.177716	-0.827457 	 -5.166574	-0.849851 	 -5.155461	-0.872051 	 -5.143964	-0.894276 	 -5.132517	-0.916600 	 -5.121263	-0.939030 	 -5.110223	-0.961459 	 -5.099181	-0.984189 	 -5.088771	-1.007133 	 -5.078842	
-0.991292 	 -5.135452	-1.013686 	 -5.124341	-1.036091 	 -5.113250	-1.058499 	 -5.102163	-1.080730 	 -5.090727	-1.103003 	 -5.079373	-1.125395 	 -5.068256	-1.147889 	 -5.057346	-1.170471 	 -5.046620	-1.193338 	 -5.036516	
-0.991292 	 -5.135452	-1.013686 	 -5.124341	-1.036091 	 -5.113250	-1.058499 	 -5.102163	-1.080730 	 -5.090727	-1.103003 	 -5.079373	-1.125395 	 -5.068256	-1.147889 	 -5.057346	-1.170471 	 -5.046620	-1.193338 	 -5.036516	
-1.145439 	 -5.030337	-1.167764 	 -5.019085	-1.190098 	 -5.007851	-1.212237 	 -4.996239	-1.234398 	 -4.984668	-1.256615 	 -4.973202	-1.278940 	 -4.961952	-1.301350 	 -4.950870	-1.323893 	 -4.940063	-1.346702 	 -4.929829	
-1.145439 	 -5.030337	-1.167764 	 -5.019085	-1.190098 	 -5.007851	-1.212237 	 -4.996239	-1.234398 	 -4.984668	-1.256615 	 -4.973202	-1.278940 	 -4.961952	-1.301350 	 -4.950870	-1.323893 	 -4.940063	-1.346702 	 -4.929829	
-1.202165 	 -5.007875	-1.225165 	 -4.998077	-1.248200 	 -4.988363	-1.271243 	 -4.978667	-1.294298 	 -4.968996	-1.317334 	 -4.959285	-1.340462 	 -4.949794	-1.363568 	 -4.940248	-1.386585 	 -4.930490	-1.409523 	 -4.920548	
-1.202165 	 -5.007875	-1.225165 	 -4.998077	-1.248200 	 -4.988363	-1.271243 	 -4.978667	-1.294298 	 -4.968996	-1.317334 	 -4.959285	-1.340462 	 -4.949794	-1.363568 	 -4.940248	-1.386585 	 -4.930490	-1.409523 	 -4.920548	
-1.341381 	 -4.959930	-1.364638 	 -4.950760	-1.387621 	 -4.940921	-1.410625 	 -4.931131	-1.433634 	 -4.921356	-1.456643 	 -4.911578	-1.479641 	 -4.901776	-1.502772 	 -4.892290	-1.525790 	 -4.882536	-1.548765 	 -4.872678	
-1.341381 	 -4.959930	-1.364638 	 -4.950760	-1.387621 	 -4.940921	-1.410625 	 -4.931131	-1.433634 	 -4.921356	-1.456643 	 -4.911578	-1.479641 	 -4.901776	-1.502772 	 -4.892290	-1.525790 	 -4.882536	-1.548765 	 -4.872678	
-1.440420 	 -4.799324	-1.461723 	 -4.786240	-1.483047 	 -4.773191	-1.504395 	 -4.760181	-1.525606 	 -4.746948	-1.546847 	 -4.733765	-1.568140 	 -4.720663	-1.589481 	 -4.707643	-1.610786 	 -4.694561	-1.632207 	 -4.681672	
-1.440420 	 -4.799324	-1.461723 	 -4.786240	-1.483047 	 -4.773191	-1.504395 	 -4.760181	-1.525606 	 -4.746948	-1.546847 	 -4.733765	-1.568140 	 -4.720663	-1.589481 	 -4.707643	-1.610786 	 -4.694561	-1.632207 	 -4.681672	
-1.539188 	 -4.799890	-1.560485 	 -4.786796	-1.581804 	 -4.773738	-1.603147 	 -4.760721	-1.624352 	 -4.747478	-1.645587 	 -4.734284	-1.666871 	 -4.721170	-1.688205 	 -4.708137	-1.709497 	 -4.695035	-1.730906 	 -4.682126	
-1.539188 	 -4.799890	-1.560485 	 -4.786796	-1.581804 	 -4.773738	-1.603147 	 -4.760721	-1.624352 	 -4.747478	-1.645587 	 -4.734284	-1.666871 	 -4.721170	-1.688205 	 -4.708137	-1.709497 	 -4.695035	-1.730906 	 -4.682126	
-1.592777 	 -4.748002	-1.614085 	 -4.734926	-1.635415 	 -4.721887	-1.656764 	 -4.708879	-1.677981 	 -4.695657	-1.699231 	 -4.682486	-1.720532 	 -4.669399	-1.741883 	 -4.656394	-1.763205 	 -4.643342	-1.784643 	 -4.630480	
-1.592777 	 -4.748002	-1.614085 	 -4.734926	-1.635415 	 -4.721887	-1.656764 	 -4.708879	-1.677981 	 -4.695657	-1.699231 	 -4.682486	-1.720532 	 -4.669399	-1.741883 	 -4.656394	-1.763205 	 -4.643342	-1.784643 	 -4.630480	
-1.653116 	 -4.800265	-1.678116 	 -4.800323	-1.703116 	 -4.800389	-1.728116 	 -4.800463	-1.753116 	 -4.800545	-1.778116 	 -4.800637	-1.802739 	 -4.796309	-1.827431 	 -4.792398	-1.852180 	 -4.788862	-1.876965 	 -4.785593	
-1.653116 	 -4.800265	-1.678116 	 -4.800323	-1.703116 	 -4.800389	-1.728116 	 -4.800463	-1.753116 	 -4.800545	-1.778116 	 -4.800637	-1.802739 	 -4.796309	-1.827431 	 -4.792398	-1.852180 	 -4.788862	-1.876965 	 -4.785593	
-1.709922 	 -4.801440	-1.734920 	 -4.801747	-1.759917 	 -4.802093	-1.784914 	 -4.802483	-1.809910 	 -4.802918	-1.834508 	 -4.798447	-1.859139 	 -4.794170	-1.883835 	 -4.790286	-1.908581 	 -4.786732	-1.933362 	 -4.783422	
-1.709922 	 -4.801440	-1.734920 	 -4.801747	-1.759917 	 -4.802093	-1.784914 	 -4.802483	-1.809910 	 -4.802918	-1.834508 	 -4.798447	-1.859139 	 -4.794170	-1.883835 	 -4.790286	-1.908581 	 -4.786732	-1.933362 	 -4.783422	
-1.754056 	 -4.702135	-1.779051 	 -4.702596	-1.804046 	 -4.703118	-1.829039 	 -4.703707	-1.854030 	 -4.704364	-1.878629 	 -4.699903	-1.903247 	 -4.695547	-1.927933 	 -4.691599	-1.952675 	 -4.688015	-1.977452 	 -4.684686	
-1.754056 	 -4.702135	-1.779051 	 -4.702596	-1.804046 	 -4.703118	-1.829039 	 -4.703707	-1.854030 	 -4.704364	-1.878629 	 -4.699903	-1.903247 	 -4.695547	-1.927933 	 -4.691599	-1.952675 	 -4.688015	-1.977452 	 -4.684686	
-1.772446 	 -4.650658	-1.797446 	 -4.650793	-1.822445 	 -4.650946	-1.847444 	 -4.651117	-1.872443 	 -4.651308	-1.897053 	 -4.646903	-1.921726 	 -4.642875	-1.946459 	 -4.639233	-1.971232 	 -4.635870	-1.996036 	 -4.632751	
-1.772446 	 -4.650658	-1.797446 	 -4.650793	-1.822445 	 -4.650946	-1.847444 	 -4.651117	-1.872443 	 -4.651308	-1.897053 	 -4.646903	-1.921726 	 -4.642875	-1.946459 	 -4.639233	-1.971232 	 -4.635870	-1.996036 	 -4.632751	
-1.822553 	 -4.650568	-1.847552 	 -4.650684	-1.872552 	 -4.650816	-1.897552 	 -4.650964	-1.922552 	 -4.651128	-1.947159 	 -4.646715	-1.971831 	 -4.642677	-1.996562 	 -4.639024	-2.021333 	 -4.635646	-2.046136 	 -4.632509	
-1.822553 	 -4.650568	-1.847552 	 -4.650684	-1.872552 	 -4.650816	-1.897552 	 -4.650964	-1.922552 	 -4.651128	-1.947159 	 -4.646715	-1.971831 	 -4.642677	-1.996562 	 -4.639024	-2.021333 	 -4.635646	-2.046136 	 -4.632509	
-1.773319 	 -4.508888	-1.794574 	 -4.495727	-1.815856 	 -4.482609	-1.837162 	 -4.469530	-1.858482 	 -4.456475	-1.879677 	 -4.443215	-1.900904 	 -4.430009	-1.922182 	 -4.416886	-1.943509 	 -4.403840	-1.964815 	 -4.390761	
-1.773319 	 -4.508888	-1.794574 	 -4.495727	-1.815856 	 -4.482609	-1.837162 	 -4.469530	-1.858482 	 -4.456475	-1.879677 	 -4.443215	-1.900904 	 -4.430009	-1.922182 	 -4.416886	-1.943509 	 -4.403840	-1.964815 	 -4.390761	
-1.837781 	 -4.453537	-1.859140 	 -4.440546	-1.880521 	 -4.427592	-1.901933 	 -4.414686	-1.923338 	 -4.401770	-1.944639 	 -4.388683	-1.965991 	 -4.375679	-1.987396 	 -4.362764	-2.008916 	 -4.350040	-2.033710 	 -4.346830	
-1.837781 	 -4.453537	-1.859140 	 -4.440546	-1.880521 	 -4.427592	-1.901933 	 -4.414686	-1.923338 	 -4.401770	-1.944639 	 -4.388683	-1.965991 	 -4.375679	-1.987396 	 -4.362764	-2.008916 	 -4.350040	-2.033710 	 -4.346830	
-1.827284 	 -4.456515	-1.848554 	 -4.443378	-1.869842 	 -4.430271	-1.891156 	 -4.417205	-1.912478 	 -4.404151	-1.933680 	 -4.390905	-1.954921 	 -4.377721	-1.976212 	 -4.364619	-1.997552 	 -4.351594	-2.022327 	 -4.348254	
-1.827284 	 -4.456515	-1.848554 	 -4.443378	-1.869842 	 -4.430271	-1.891156 	 -4.417205	-1.912478 	 -4.404151	-1.933680 	 -4.390905	-1.954921 	 -4.377721	-1.976212 	 -4.364619	-1.997552 	 -4.351594	-2.022327 	 -4.348254	
-1.827181 	 -4.456545	-1.848450 	 -4.443406	-1.869738 	 -4.430296	-1.891051 	 -4.417229	-1.912371 	 -4.404174	-1.933573 	 -4.390927	-1.954813 	 -4.377740	-1.976102 	 -4.364636	-1.997441 	 -4.351609	-2.022217 	 -4.348269	
-1.827181 	 -4.456545	-1.848450 	 -4.443406	-1.869738 	 -4.430296	-1.891051 	 -4.417229	-1.912371 	 -4.404174	-1.933573 	 -4.390927	-1.954813 	 -4.377740	-1.976102 	 -4.364636	-1.997441 	 -4.351609	-2.022217 	 -4.348269	
-1.843074 	 -4.471801	-1.865164 	 -4.460094	-1.887047 	 -4.448005	-1.908960 	 -4.435972	-1.930887 	 -4.423963	-1.952844 	 -4.412010	-1.974893 	 -4.400226	-1.999812 	 -4.398222	-2.024792 	 -4.397225	-2.049792 	 -4.397394	
-1.843074 	 -4.471801	-1.865164 	 -4.460094	-1.887047 	 -4.448005	-1.908960 	 -4.435972	-1.930887 	 -4.423963	-1.952844 	 -4.412010	-1.974893 	 -4.400226	-1.999812 	 -4.398222	-2.024792 	 -4.397225	-2.049792 	 -4.397394	
-1.866833 	 -4.466723	-1.890461 	 -4.458554	-1.913814 	 -4.449633	-1.937189 	 -4.440764	-1.960553 	 -4.431869	-1.983889 	 -4.422901	-2.007163 	 -4.413774	-2.030279 	 -4.404251	-2.054897 	 -4.399902	-2.079875 	 -4.398859	
-1.866833 	 -4.466723	-1.890461 	 -4.458554	-1.913814 	 -4.449633	-1.937189 	 -4.440764	-1.960553 	 -4.431869	-1.983889 	 -4.422901	-2.007163 	 -4.413774	-2.030279 	 -4.404251	-2.054897 	 -4.399902	-2.079875 	 -4.398859	
-1.832439 	 -4.403691	-1.853725 	 -4.390578	-1.875027 	 -4.377493	-1.896358 	 -4.364455	-1.917686 	 -4.351413	-1.942344 	 -4.347289	-1.967034 	 -4.343365	-1.991736 	 -4.339519	-2.016492 	 -4.336027	-2.041315 	 -4.333066	
-1.832439 	 -4.403691	-1.853725 	 -4.390578	-1.875027 	 -4.377493	-1.896358 	 -4.364455	-1.917686 	 -4.351413	-1.942344 	 -4.347289	-1.967034 	 -4.343365	-1.991736 	 -4.339519	-2.016492 	 -4.336027	-2.041315 	 -4.333066	
-1.911787 	 -4.450399	-1.936787 	 -4.450484	-1.961787 	 -4.450580	-1.986786 	 -4.450688	-2.011786 	 -4.450808	-2.036786 	 -4.450941	-2.061785 	 -4.451087	-2.086562 	 -4.447755	-2.111391 	 -4.444837	-2.136259 	 -4.442273	
-1.911787 	 -4.450399	-1.936787 	 -4.450484	-1.961787 	 -4.450580	-1.986786 	 -4.450688	-2.011786 	 -4.450808	-2.036786 	 -4.450941	-2.061785 	 -4.451087	-2.086562 	 -4.447755	-2.111391 	 -4.444837	-2.136259 	 -4.442273	
-1.861825 	 -4.492833	-1.884615 	 -4.482557	-1.907424 	 -4.472321	-1.930231 	 -4.462082	-1.953039 	 -4.451844	-1.977717 	 -4.447845	-2.001900 	 -4.441506	-2.026649 	 -4.437975	-2.051621 	 -4.436787	-2.076601 	 -4.435767	
-1.861825 	 -4.492833	-1.884615 	 -4.482557	-1.907424 	 -4.472321	-1.930231 	 -4.462082	-1.953039 	 -4.451844	-1.977717 	 -4.447845	-2.001900 	 -4.441506	-2.026649 	 -4.437975	-2.051621 	 -4.436787	-2.076601 	 -4.435767	
-1.887891 	 -4.468436	-1.909830 	 -4.456449	-1.931676 	 -4.444295	-1.953815 	 -4.432680	-1.976970 	 -4.423255	-2.000317 	 -4.414317	-2.022623 	 -4.403028	-2.046914 	 -4.397115	-2.071460 	 -4.392372	-2.096115 	 -4.388233	
-1.887891 	 -4.468436	-1.909830 	 -4.456449	-1.931676 	 -4.444295	-1.953815 	 -4.432680	-1.976970 	 -4.423255	-2.000317 	 -4.414317	-2.022623 	 -4.403028	-2.046914 	 -4.397115	-2.071460 	 -4.392372	-2.096115 	 -4.388233	
-1.921471 	 -4.436529	-1.946452 	 -4.437477	-1.971452 	 -4.437547	-1.996368 	 -4.435496	-2.021194 	 -4.432553	-2.045936 	 -4.428976	-2.070911 	 -4.427854	-2.095836 	 -4.429805	-2.120793 	 -4.431265	-2.145791 	 -4.430941	
-1.921471 	 -4.436529	-1.946452 	 -4.437477	-1.971452 	 -4.437547	-1.996368 	 -4.435496	-2.021194 	 -4.432553	-2.045936 	 -4.428976	-2.070911 	 -4.427854	-2.095836 	 -4.429805	-2.120793 	 -4.431265	-2.145791 	 -4.430941	
-1.928428 	 -4.365295	-1.950159 	 -4.352935	-1.974958 	 -4.349771	-1.999800 	 -4.346972	-2.024672 	 -4.344437	-2.049570 	 -4.342187	-2.074512 	 -4.340486	-2.099490 	 -4.339436	-2.124481 	 -4.338764	-2.149480 	 -4.338545	
-1.928428 	 -4.365295	-1.950159 	 -4.352935	-1.974958 	 -4.349771	-1.999800 	 -4.346972	-2.024672 	 -4.344437	-2.049570 	 -4.342187	-2.074512 	 -4.340486	-2.099490 	 -4.339436	-2.124481 	 -4.338764	-2.149480 	 -4.338545	
-1.978411 	 -4.365298	-2.000142 	 -4.352938	-2.024941 	 -4.349773	-2.049784 	 -4.346974	-2.074655 	 -4.344438	-2.099554 	 -4.342189	-2.124496 	 -4.340488	-2.149473 	 -4.339438	-2.174464 	 -4.338765	-2.199464 	 -4.338546	
-1.978411 	 -4.365298	-2.000142 	 -4.352938	-2.024941 	 -4.349773	-2.049784 	 -4.346974	-2.074655 	 -4.344438	-2.099554 	 -4.342189	-2.124496 	 -4.340488	-2.149473 	 -4.339438	-2.174464 	 -4.338765	-2.199464 	 -4.338546	
-2.068101 	 -4.450074	-2.093101 	 -4.450089	-2.118101 	 -4.450107	-2.143101 	 -4.450126	-2.168101 	 -4.450148	-2.193101 	 -4.450172	-2.218101 	 -4.450198	-2.242895 	 -4.446985	-2.267734 	 -4.444160	-2.292612 	 -4.441685	
-2.068101 	 -4.450074	-2.093101 	 -4.450089	-2.118101 	 -4.450107	-2.143101 	 -4.450126	-2.168101 	 -4.450148	-2.193101 	 -4.450172	-2.218101 	 -4.450198	-2.242895 	 -4.446985	-2.267734 	 -4.444160	-2.292612 	 -4.441685	
-2.037533 	 -4.363950	-2.059352 	 -4.351746	-2.084168 	 -4.348719	-2.109022 	 -4.346020	-2.133903 	 -4.343592	-2.158819 	 -4.341544	-2.183777 	 -4.340086	-2.208761 	 -4.339180	-2.233755 	 -4.338674	-2.258755 	 -4.338491	
-2.037533 	 -4.363950	-2.059352 	 -4.351746	-2.084168 	 -4.348719	-2.109022 	 -4.346020	-2.133903 	 -4.343592	-2.158819 	 -4.341544	-2.183777 	 -4.340086	-2.208761 	 -4.339180	-2.233755 	 -4.338674	-2.258755 	 -4.338491	
-2.095732 	 -4.365101	-2.117727 	 -4.353217	-2.142496 	 -4.349820	-2.167316 	 -4.346826	-2.192176 	 -4.344190	-2.217087 	 -4.342091	-2.242048 	 -4.340675	-2.267031 	 -4.339758	-2.292026 	 -4.339301	-2.317026 	 -4.339059	
-2.095732 	 -4.365101	-2.117727 	 -4.353217	-2.142496 	 -4.349820	-2.167316 	 -4.346826	-2.192176 	 -4.344190	-2.217087 	 -4.342091	-2.242048 	 -4.340675	-2.267031 	 -4.339758	-2.292026 	 -4.339301	-2.317026 	 -4.339059	
-2.098820 	 -4.353121	-2.123617 	 -4.349938	-2.148458 	 -4.347120	-2.173328 	 -4.344571	-2.198225 	 -4.342306	-2.223165 	 -4.340575	-2.248141 	 -4.339491	-2.273131 	 -4.338798	-2.298131 	 -4.338554	-2.323130 	 -4.338414	
-2.098820 	 -4.353121	-2.123617 	 -4.349938	-2.148458 	 -4.347120	-2.173328 	 -4.344571	-2.198225 	 -4.342306	-2.223165 	 -4.340575	-2.248141 	 -4.339491	-2.273131 	 -4.338798	-2.298131 	 -4.338554	-2.323130 	 -4.338414	
-2.137675 	 -4.363929	-2.159495 	 -4.351728	-2.184311 	 -4.348703	-2.209165 	 -4.346005	-2.234047 	 -4.343579	-2.258963 	 -4.341535	-2.283921 	 -4.340080	-2.308905 	 -4.339176	-2.333900 	 -4.338673	-2.358899 	 -4.338490	
-2.137675 	 -4.363929	-2.159495 	 -4.351728	-2.184311 	 -4.348703	-2.209165 	 -4.346005	-2.234047 	 -4.343579	-2.258963 	 -4.341535	-2.283921 	 -4.340080	-2.308905 	 -4.339176	-2.333900 	 -4.338673	-2.358899 	 -4.338490	
-2.150943 	 -4.361999	-2.172891 	 -4.350030	-2.197730 	 -4.347201	-2.222599 	 -4.344644	-2.247496 	 -4.342371	-2.272435 	 -4.340624	-2.297410 	 -4.339521	-2.322401 	 -4.338817	-2.347399 	 -4.338560	-2.372399 	 -4.338418	
-2.150943 	 -4.361999	-2.172891 	 -4.350030	-2.197730 	 -4.347201	-2.222599 	 -4.344644	-2.247496 	 -4.342371	-2.272435 	 -4.340624	-2.297410 	 -4.339521	-2.322401 	 -4.338817	-2.347399 	 -4.338560	-2.372399 	 -4.338418	
-2.258692 	 -4.400473	-2.283691 	 -4.400574	-2.308032 	 -4.394869	-2.332381 	 -4.389200	-2.356737 	 -4.383566	-2.381094 	 -4.377932	-2.405463 	 -4.372349	-2.429861 	 -4.366894	-2.454329 	 -4.361764	-2.478963 	 -4.357501	
-2.258692 	 -4.400473	-2.283691 	 -4.400574	-2.308032 	 -4.394869	-2.332381 	 -4.389200	-2.356737 	 -4.383566	-2.381094 	 -4.377932	-2.405463 	 -4.372349	-2.429861 	 -4.366894	-2.454329 	 -4.361764	-2.478963 	 -4.357501	
-2.255759 	 -4.385718	-2.280630 	 -4.383182	-2.305243 	 -4.378800	-2.329728 	 -4.373752	-2.354184 	 -4.368566	-2.378904 	 -4.364831	-2.403720 	 -4.361808	-2.428439 	 -4.358073	-2.452892 	 -4.352872	-2.476206 	 -4.343844	
-2.255759 	 -4.385718	-2.280630 	 -4.383182	-2.305243 	 -4.378800	-2.329728 	 -4.373752	-2.354184 	 -4.368566	-2.378904 	 -4.364831	-2.403720 	 -4.361808	-2.428439 	 -4.358073	-2.452892 	 -4.352872	-2.476206 	 -4.343844	
-2.301367 	 -4.341522	-2.326288 	 -4.339540	-2.351241 	 -4.338008	-2.376216 	 -4.336886	-2.401208 	 -4.336254	-2.426208 	 -4.336080	-2.451205 	 -4.336441	-2.476203 	 -4.336724	-2.501202 	 -4.336911	-2.526202 	 -4.337052	
-2.301367 	 -4.341522	-2.326288 	 -4.339540	-2.351241 	 -4.338008	-2.376216 	 -4.336886	-2.401208 	 -4.336254	-2.426208 	 -4.336080	-2.451205 	 -4.336441	-2.476203 	 -4.336724	-2.501202 	 -4.336911	-2.526202 	 -4.337052	
-2.291166 	 -4.342478	-2.316074 	 -4.340334	-2.341016 	 -4.338621	-2.365982 	 -4.337330	-2.390968 	 -4.336499	-2.415965 	 -4.336134	-2.440965 	 -4.336294	-2.465963 	 -4.336610	-2.490962 	 -4.336835	-2.515961 	 -4.336994	
-2.291166 	 -4.342478	-2.316074 	 -4.340334	-2.341016 	 -4.338621	-2.365982 	 -4.337330	-2.390968 	 -4.336499	-2.415965 	 -4.336134	-2.440965 	 -4.336294	-2.465963 	 -4.336610	-2.490962 	 -4.336835	-2.515961 	 -4.336994	
-2.360226 	 -4.357715	-2.383467 	 -4.348503	-2.408165 	 -4.344630	-2.432934 	 -4.341236	-2.457776 	 -4.338431	-2.482675 	 -4.336193	-2.507620 	 -4.334537	-2.532593 	 -4.333370	-2.557585 	 -4.332745	-2.582585 	 -4.332648	
-2.360226 	 -4.357715	-2.383467 	 -4.348503	-2.408165 	 -4.344630	-2.432934 	 -4.341236	-2.457776 	 -4.338431	-2.482675 	 -4.336193	-2.507620 	 -4.334537	-2.532593 	 -4.333370	-2.557585 	 -4.332745	-2.582585 	 -4.332648	
-2.390857 	 -4.342507	-2.415765 	 -4.340359	-2.440706 	 -4.338641	-2.465672 	 -4.337344	-2.490658 	 -4.336507	-2.515655 	 -4.336137	-2.540655 	 -4.336290	-2.565652 	 -4.336607	-2.590652 	 -4.336832	-2.615651 	 -4.336993	
-2.390857 	 -4.342507	-2.415765 	 -4.340359	-2.440706 	 -4.338641	-2.465672 	 -4.337344	-2.490658 	 -4.336507	-2.515655 	 -4.336137	-2.540655 	 -4.336290	-2.565652 	 -4.336607	-2.590652 	 -4.336832	-2.615651 	 -4.336993	
-2.461742 	 -4.340683	-2.486677 	 -4.338891	-2.511641 	 -4.337529	-2.536624 	 -4.336613	-2.561620 	 -4.336169	-2.586619 	 -4.336231	-2.611618 	 -4.336560	-2.636616 	 -4.336802	-2.661616 	 -4.336970	-2.686616 	 -4.337086	
-2.461742 	 -4.340683	-2.486677 	 -4.338891	-2.511641 	 -4.337529	-2.536624 	 -4.336613	-2.561620 	 -4.336169	-2.586619 	 -4.336231	-2.611618 	 -4.336560	-2.636616 	 -4.336802	-2.661616 	 -4.336970	-2.686616 	 -4.337086	
-2.440614 	 -4.342531	-2.465521 	 -4.340379	-2.490462 	 -4.338655	-2.515428 	 -4.337355	-2.540414 	 -4.336513	-2.565411 	 -4.336139	-2.590411 	 -4.336286	-2.615409 	 -4.336604	-2.640407 	 -4.336831	-2.665407 	 -4.336991	
-2.440614 	 -4.342531	-2.465521 	 -4.340379	-2.490462 	 -4.338655	-2.515428 	 -4.337355	-2.540414 	 -4.336513	-2.565411 	 -4.336139	-2.590411 	 -4.336286	-2.615409 	 -4.336604	-2.640407 	 -4.336831	-2.665407 	 -4.336991	
-2.490564 	 -4.342536	-2.515471 	 -4.340383	-2.540411 	 -4.338659	-2.565377 	 -4.337358	-2.590363 	 -4.336515	-2.615360 	 -4.336139	-2.640359 	 -4.336286	-2.665358 	 -4.336603	-2.690356 	 -4.336830	-2.715356 	 -4.336991	
